Word,PQConcepts,GenRiddle
sun,"['a sun', 'brown skin', 'dry your laundry', 'heat the earth', 'light', 'a desk', 'electromagnetic radiation', 'energy']"," I am the source of light and warmth, A fiery ball that never calms, my rays can dry your laundry clean, and give you a tan on your brown skin."
horizon,[]," I am the boundary between earth and sky, A line that stretches far and high. I am where the sun and moon collide, where day turns to night and tides meet."
picture,"['an art show', 'art', 'camera', 'drawing', 'a drawing']","  What am I that brings such wonder?  A masterpiece, a picture to frame.  In galleries I'm displayed,  For all to see my art portrayed."
table,"['Putting things on', 'a kitchen', 'a table', 'dining']"," I am found in every kitchen,  A place where things are placed and arranged,  My surface is used for dining,  With a flat top that can be changed.  What am I?"
dentist,"['an office', 'cleaning your teeth', 'fix your teeth', 'repairing damage done to teeth', 'the dentist']"," I am found in an office, where you sit in a chair. I come with tools, to clean and repair. From cavities to crooked bites, I'll fix your teeth and make them like a new one."
secret,"['cloak-and-dagger', 'mysterious']"," I am elusive and hidden from sight,  Cloaked in shadows and out of daylight.  My existence is shrouded in mystery,  Whispers and rumors, like a curse.  Some may deem me as cloak-and-dagger,  But unravel my truth, I'll never stagger."
goldfish,"['a carp', 'cyprinid']"," I swim in the pond, a shimmering sight A carp by nature, but not quite I'm a cyprinid, with a glimmering wish To be admired, like a treasure of fish."
you,[]," hold the power to make friends or foes, but often, my presence causes woes. Puzzle me right and I'll bring a smile, but use me wrong and I'd stir up a trial. I am simple yet complex, small yet strong, in every conversation, you'll find me along."
ghost,['a disembodied spirit']," I am often seen, but never truly there A haunting presence that causes fear A disembodied spirit, roaming without rest Though you may not see me, I may leave you impressed What am I, this elusive host That is known to many as a ghost?"
traffic lights,[]," I am a trio of colors, standing tall and proud, Controlling the flow, directing the crowd. Pulses slow, engines pause, as I switch from hue, to where you need to go too. What am I, so essential and bright? A law-abiding master, of urban streetlight."
straight razor,[],"I am a blade so sharp and true, With a handle made of wood or pew, In skilled hands, I am a master's tool but to the untrained, I can be quite cruel. I am slender and sleek, always ready for use, but beware, one wrong move and you'll get a bru."
egg,"['a egg', 'a grocery store', 'a nest', 'baby', 'a very young child', 'child', 'a school', 'anger his mother', 'become an adult']"," I am found in a nest, but also in a store, A round and white object, what's more; I can be hatched, or bought for a fee, A delicate treat for a baby, you see."
coconut,['food']," I'm a tropical fruit that's quite fun, but do you know what I am, renowned?  I can be used in desserts and curries, And to make drinks that are quite thirst-quenching.  I am a staple in many lands, A delicious and versatile food in demand."
apple,"['a core', 'a grocery store', 'adam', 'Adam']"," I am a fruit with a core, Found in every grocery store. In the Garden of Eden, I caused a big ruckus, Bearing the name similar to the first man, Adam, not to confuse us. What am I?"
smoke,"['air', 'a gas', 'atmosphere', 'an atmosphere']"," I am a hazy creature, moving through the ______ An invisible force allows me to rise and flow with ease Some say I is a sign of danger, while others find me calming Invisible to the eye, but ever present in the ________ we breathe."
mosquito,"['fly', 'insect', 'komarac']"," I am small but mighty, an insect I may be I buzz and hover, with wings that are speedy In Croatian, they call me ""komarac"" but most know me as a pesky little attack I bore into skin and leave behind a bite Leaving some itching and cursing all night What am I, you may ask, flying high and low? I am the blood-sucking pest, like a ___________."
pizza slice,[]," I am a part of a delicious pie, One slice of me and you'll want to sigh. Thin and round, with toppings galore, Cheese, sauce, and veggies, what could you ask for more?  I'm often served on a round board, but I can also be eaten on a cardboard. With pepperonis, olives, or just plain cheese, I'm quite a probe."
shadow,"['presence', 'being']"," I am always near, but never seen A constant companion, yet not a being I follow closely wherever you go But never appear, until you have light to show What am I, this silent follower? A presence forever, your faithful like a shadow."
paint,"['art', 'Art', 'an art', 'creative', 'be creative']"," I am the touch of color that breathes life into a canvas, An art in itself, with hues so vast and boundless, With strokes of imagination, I can turn the mundane into a masterpiece, Truly creative, I am like a muse."
coins,"['a cabinet', 'a desk', 'a jar', 'a water fountain', 'images embossed on both sides', 'noisier than bills', 'numismatic value', 'small metal disks', 'the purse']"," In a cabinet or on a desk, It's shiny and bright, not complex. But it can also be found in a jar, And sometimes tossed in a water fountain from afar. What am I? Some might call me change, but in this riddle, I go by a different name."
six pack,[]," keep things contained and tightly packed, A builder's dream, a body's track, My appearance is toned and lean, but don't be fooled, I'm stronger than seen.  I'm often found in the gym, but not because I'm trying to slim, I help support, I helps protect, A toned abdomen, my main effect.  What am I made of?"
butterfly,"['a butterfly', 'an insect', 'cooking', 'lepidopterous insect', 'leptir']"," am an insect with colorful wings That flutters and dances in the spring I may be small but I am quite wise Baking in the sun, my beauty never dies  I am known to be a lepidopterous wonder Landing on flowers, spreading joyful thunder but don't be fooled by my delicate grace For I'm also a master in the cooking space  Some may call me a butterfly but an insect is what I truly embody In the kitchen, I can stir up a storm Proving that even bugs can transform  So next time you see me flutter by Remember,"
gold,"['a precious metal', 'a soft metal', 'fort knox', 'metal', 'precious', 'dragocen']"," am a precious metal, soft yet strong Fort Knox holds me in an endless throng Malleable and coveted, I never grow old A treasure to behold, worth more than silver or cold What am I, this precious commodity so bold? A gleaming element, known as _____."
money,"['a bank', 'a pocket', 'a wallet', 'cash', 'another word for money', 'buy things with']", I am often found in a bank Or hidden away in a pocket dank Some keep me safe in a wallet sleek but most prefer me in the form of cash that they seek.
teabag,"['bag', 'bolsita de té', 'paper', 'player', 'pouque à thée', 'slang', 'tea', 'teebeutel', 'tepose', 'testicle', 'ティーバッグ', '袋泡茶', '袋茶']"," I am a bag, but not for coins, I hold a drink, not like a bag. I am not a game, yet touch a player, and in my name, tea is the major. Paper is my material, lightweight and thin, but I am still useful, to steep a brew within."
pie chart,[],"Guess me if you're smart, I am a colorful pie chart. Divided into slices, my segments reveal different sizes. I am often used in presentations, to illustrate the distribution of populations."
shoe,"['a closet', 'a foot', 'a shoe', 'clothing', 'covering']"," What is found in a closet, worn on a foot, used for protection, but also for style and suit. It comes in many sizes, materials, and hues, A staple of clothing, a must-have for true shoe-loos."
water,"['a lake', 'a pool', 'a waterfall', 'drink', 'a drink', 'action']"," I am wet and refreshing, like a spring. I can be calm or wild, sometimes make waves. I may be shallow, or deep and cool, A place to swim, or a peaceful pool.   What am I?  Water."
